,pred_Tree_0,pred_NN_0,pred_Tree_1,pred_NN_1,pred_Tree_2,pred_NN_2,pred_Tree_3,pred_NN_3,pred_Tree_4,pred_NN_4,pred_Tree_5,pred_NN_5,pred_Tree_6,pred_NN_6,pred_Tree_7,pred_NN_7,pred_Tree_8,pred_NN_8,pred_Tree_9,pred_NN_9
1625,339.78155708533575,338.0617,339.85339170103333,329.87015,341.15715301719837,334.60214,339.0828484527027,336.06314,339.01992251372576,337.59702,341.7677825975676,333.60037,339.7446431403119,336.72723,340.9608378751724,334.4262,339.91461532826884,336.57687,342.5667317780447,335.20026
1626,312.2445800976958,310.75174,312.17282915120046,303.434,312.69649478317524,306.90903,312.04485344256017,306.61835,312.1944384384036,308.1785,313.25498104244036,304.4792,312.6771189765215,306.1151,313.2317483021521,305.52313,311.8407456331172,307.77496,312.58335835837113,305.6465
1627,310.50789944876186,310.53653,310.24966632144054,303.99442,311.28206161089616,306.84622,311.12791818737145,306.67813,311.55751325273206,308.29306,312.6329610988283,304.2702,309.90957459270976,305.71796,310.32295920848173,305.42154,311.6603252824524,307.10208,311.1767185540415,305.58856
1628,318.8858115574117,321.72873,318.8504666082828,314.2867,318.12155420584435,318.1191,318.21008726575116,319.07883,318.5340538684812,319.93317,320.90311243342427,316.69785,318.2368811202788,317.9988,318.72281878935974,317.56525,318.1213969837965,319.81323,316.44085505757675,318.04987
1629,309.6668119837367,312.37833,308.6640524509873,305.40854,311.1204703366321,308.3082,309.610845588316,308.41122,310.8423175700944,309.75275,311.6238185114836,306.00107,309.14964027302454,307.1889,309.2875323348999,307.076,310.9545570680681,308.85297,311.45342551968923,307.2736
1630,310.50789944876186,310.6255,310.24966632144054,304.02347,311.28206161089616,306.91672,311.12791818737145,306.75247,311.55751325273206,308.34906,312.6329610988283,304.33237,309.90957459270976,305.78195,310.32295920848173,305.49802,311.6603252824524,307.20917,311.1767185540415,305.64774
1631,308.82108653621765,311.62738,308.2432000352223,304.767,311.068019562226,307.52106,309.1993660063993,307.49594,309.8905823632337,308.85944,311.81043635867337,305.23206,309.0994813635193,306.33554,309.4709927044178,306.20538,309.9484789448729,308.04398,310.25570254578304,306.4706
1632,327.2110889331323,335.23502,327.0948773712789,328.42276,328.7513279817277,332.08102,326.93524333796336,332.4431,328.1452849422333,335.64056,329.0801596169253,330.16705,326.2066481822378,333.73337,326.68100269801124,331.38385,328.0835761564443,334.91574,326.78550539763245,332.62894
1633,312.2445800976958,309.70233,312.17282915120046,302.52158,312.69649478317524,306.02066,312.04485344256017,305.569,312.1944384384036,307.11227,313.25498104244036,303.4281,312.6771189765215,304.9957,313.2317483021521,304.44742,311.8407456331172,306.7489,312.58335835837113,304.63382
1634,312.1683972519431,307.41995,311.85926225539237,301.14487,312.3846388165156,304.3757,311.77061513017765,303.25235,311.8216861227308,304.66306,313.26285021264005,301.42523,312.7659618575217,302.6376,312.8639060429948,302.5188,311.62311506172557,304.8204,311.3600212726385,302.58975
1635,318.7831892361002,320.2836,318.6846297103557,313.15656,318.70967434103585,315.92538,318.3972215439451,316.68945,318.741505005697,318.89487,319.11735132841574,314.8515,317.8220860756406,317.42355,319.15272155309367,315.1301,318.44957941995426,318.17444,317.8036790324991,316.02582
1636,312.2445800976958,310.39267,312.17282915120046,303.14392,312.69649478317524,306.5931,312.04485344256017,306.20676,312.1944384384036,307.8423,313.25498104244036,304.06006,312.6771189765215,305.776,313.2317483021521,305.0794,311.8407456331172,307.30887,312.58335835837113,305.22586
1637,312.1683972519431,308.07895,311.85926225539237,301.58707,312.3846388165156,304.93967,311.77061513017765,304.00775,311.8216861227308,305.2985,313.26285021264005,301.9978,312.7659618575217,303.31284,312.8639060429948,303.0995,311.62311506172557,305.26688,311.3600212726385,303.19302
1638,318.7831892361002,324.8882,318.6846297103557,317.74728,318.70967434103585,321.12662,318.3972215439451,321.57837,318.741505005697,323.9084,319.11735132841574,319.8103,317.8220860756406,322.50894,319.15272155309367,320.5591,318.44957941995426,323.5073,317.8036790324991,321.3448
1639,335.90022248173,341.81592,337.44803854834583,333.9645,335.5156982913127,338.77524,335.1612787173628,339.05963,335.03409669853886,340.00552,335.87319150948525,336.72903,335.31681601629043,339.22366,335.8508454053063,337.3852,334.5341853647461,342.16962,336.66017658355213,338.27472
1640,326.1471293070229,334.40454,327.12557322134126,326.5189,327.3600101012269,330.72195,325.5821299282736,331.81943,325.80859373327866,332.919,325.20339152464834,329.52774,325.68733955453246,332.27414,325.76445095095863,330.2714,325.6268052011245,334.31784,325.4483158802522,331.77695
1641,338.8175124104125,338.79947,339.8779850066684,331.02,338.9196521658598,334.91714,338.2370995197721,336.2408,337.3814110966477,337.06036,340.56996277015406,333.82758,338.01540067298396,336.7715,338.5469480308341,334.43576,339.4098080248373,338.16907,342.4420563040258,335.5012
1642,308.4383605391561,313.9063,308.5912244482156,307.27298,307.3850672539069,309.11206,307.8928265526869,310.67715,307.2369371835528,311.77594,306.0182385984676,308.5149,307.6407570598746,310.0811,308.3138753138769,309.92947,307.725512565668,311.45593,308.4227944426253,310.17664
1643,385.20845860471246,386.06058,386.0064055049696,377.7286,385.8337506122798,381.31067,383.2820183461999,382.26523,383.6847698542951,382.72427,383.640317507745,378.7854,385.81999537930596,382.80643,386.76942229578503,379.16107,386.462631511647,384.24652,386.69698032221146,380.4321
1644,393.76002761413577,395.42303,394.3622100954206,387.57083,393.3592199545529,390.8532,393.5549874160939,392.80142,392.25380928440046,390.51697,389.2753489352023,390.1482,394.8044897416413,393.78586,394.23665578034803,392.47046,391.67025977204827,394.93924,395.2885184654265,391.85464
1645,402.3348261919672,403.27405,401.1634199318105,394.6766,401.2349162687591,399.4055,402.1067906951514,399.94962,401.3838511841884,400.0639,402.4152193421099,396.75333,400.5835017857733,402.04276,399.8132205213378,399.71494,399.9776280629445,401.9879,401.7449942636902,398.31815
1646,408.25499022142975,409.9762,407.6693275669073,400.20328,407.3439120909073,405.65567,407.68118326822247,408.24976,407.2150647268478,408.80493,406.2961757790098,404.47443,407.97052658867966,408.81476,406.9968799794047,405.94952,408.0613277135909,409.9441,406.4272207131607,406.62173
1647,350.18352788917525,354.23495,348.32710693737283,344.8206,348.76287572487814,348.67386,349.83952705157725,349.4362,350.466076339332,349.08478,348.7050083240814,347.334,349.48306255383875,350.07217,348.27055273977044,348.46146,349.7282361268128,350.21725,349.15859169610144,348.55988
1648,405.0620244773297,412.41696,406.7061512766863,402.66885,405.5789996530657,408.63925,406.42668692117184,409.6796,406.9268053944646,410.43127,406.0578611060597,406.43616,405.99329915071525,410.9894,405.6432622117466,408.41733,403.8162339834196,412.01926,404.9216845804498,407.1694
1649,383.46148917384573,387.09268,383.99347009408683,380.26553,383.13892586649416,384.15338,383.2937335639087,384.05658,384.8785602164634,386.03424,386.73960637100004,381.6362,383.7797665159683,386.88962,383.77237265817917,384.66306,382.26798493130406,387.6675,383.9747454534712,382.13025
1650,305.9392020203761,310.13196,305.50719690227515,301.58212,305.8638465931977,306.24863,305.96536414602053,305.91745,305.39599607215393,306.8775,306.4894107540582,304.8668,305.77953383225724,305.49503,304.5377009745504,306.00983,305.4896572017011,306.7366,305.5874373359319,306.74475
1651,391.67064929885464,396.78848,394.13422190924894,389.91995,394.0923222498417,391.85898,389.8076793048437,394.3755,392.66966739844554,395.3498,391.2116995358655,390.6677,391.201662978968,396.401,391.6050953364338,394.1769,392.7959542485329,395.56454,390.6470037480525,392.5375
1652,357.6500938114833,363.99295,358.3081018246196,355.6265,356.72216204138715,359.45944,359.1234638717113,361.28488,356.4214752241845,362.16602,358.54034220391424,358.93713,358.3747487166055,362.28592,357.96297419301084,361.5678,357.83003000492306,361.93597,358.65860820895335,360.38858
1653,311.55677761603624,318.2044,311.49559233928625,310.15842,310.6237045357968,314.21,311.12630695313794,314.35245,310.38692058760995,315.5472,308.89354759545773,312.81415,310.9298162347307,313.81454,310.2353406000995,313.00574,310.4935102019978,314.77652,312.6876824051382,313.57523
1654,312.3907613431921,318.9151,312.11234755706244,310.93173,312.08480403903536,316.01578,312.5524065918192,315.68283,312.6545806074246,316.15427,311.7064934499387,313.5067,312.52160792557,315.03625,311.42217941910434,314.136,312.27019829825144,315.00793,314.21251771870953,314.63412
1655,389.6537675658826,394.1455,389.75959792915245,385.8669,390.13912146559596,390.11227,388.45181659749204,390.6296,388.90632681400245,391.20416,387.0109279357039,387.792,390.8869438897193,391.3857,388.4334938844819,390.1103,389.9396077288419,391.895,390.57168208985155,389.27713
1656,377.10577480459267,387.50974,377.8505473956349,377.9999,377.6435801011274,383.3525,378.76819181104986,383.97134,379.7305038123841,385.95395,382.36969186351445,381.50458,381.10817833315684,385.33762,379.70304758925266,383.2932,377.5906537343409,385.82834,378.16031314109085,383.21307
1657,374.2169232929674,383.954,372.8379526319404,376.12643,373.47504679433024,380.69675,375.3661847340761,380.87296,377.6912681263248,382.59735,377.4808384125888,378.08264,374.34975333119826,381.4601,372.8582994288804,379.2013,372.57800402748353,382.55356,372.41465415831647,380.10165
1658,320.1345092563431,320.22653,320.3287790014145,311.83212,319.9716740009806,317.05423,319.5077396265482,317.18118,320.1659179131496,317.77722,320.20999967799037,314.72324,319.36865477346254,316.08627,319.11939786211536,315.57767,319.99357906211617,316.69064,321.3975685331807,316.26895
1659,318.88898528113543,325.15912,319.26352029046296,317.36853,319.0674321450387,321.6005,317.89725618000705,322.53574,319.7707592520048,323.39252,319.06762149278495,320.01456,320.1974315207518,321.28452,318.85399830526194,321.22156,318.3852238184238,322.82608,318.06525184824386,321.68152
1660,316.9776553666671,320.7274,317.393509820901,313.18723,316.2628771028537,317.70883,316.3145832340605,318.22366,317.59049760686025,319.06454,317.03317357011605,315.5994,317.9716346452617,316.7016,317.2233821970741,316.9834,316.32573635807,318.4176,316.5917461247605,317.38077
1661,312.4485257948272,310.37967,311.51951931750807,302.56854,312.0656039965133,305.6467,311.7229222361465,305.4568,311.32410808265166,307.12628,311.8908283695651,303.8221,311.4242387615294,305.00928,312.3558264842146,305.0136,312.2682085369991,307.23947,311.8366435812821,304.90732
1662,402.17393265178146,403.46982,404.223359020588,393.43478,402.79796606651524,398.00644,401.8997145583704,399.9997,401.7836004214624,399.71066,400.8861320266498,396.33868,402.65206557255595,402.07047,402.8674075469853,398.99744,402.6103042257289,402.24152,403.92307483716553,398.59586
1663,398.3767775825813,403.79825,398.30899174757457,394.16818,399.69080649183473,398.82968,399.5235493333575,401.29172,397.46649426287144,400.02127,398.1871132732299,397.74658,399.9129757092709,402.90726,399.0358337462249,399.7582,400.3397662779218,403.20547,398.33864242878116,399.81665
1664,394.2999045458772,401.0742,393.44724954223557,392.0148,395.35356712665316,395.85666,396.7612689796254,398.72757,394.33650192162935,397.44092,395.2766303293722,395.23502,396.23539384624803,400.00195,395.24259843353394,396.9651,394.42200330455853,400.74216,391.58530020749254,397.51672
1665,396.10489455617255,398.20267,395.8346676631732,389.8198,396.95705155539054,393.34103,398.5846966185131,397.0128,396.3286266386232,396.0409,396.64766351678594,393.2794,397.7647960190208,397.6404,395.9523761212275,394.90213,395.2126868105326,397.0792,393.16782788642485,395.2566
1666,391.0117550469383,396.03918,390.7336318399811,387.54294,391.1834981390205,390.7761,391.95495648019465,394.32077,390.67297312386734,394.136,393.8204130961834,391.06665,392.00135726559756,395.8203,391.0568011085665,392.37747,389.98724271511446,395.83255,388.52562011737047,392.62207
1667,390.7994089201028,392.62753,391.46815063874647,384.02438,390.37955325760765,387.7232,391.29203103547604,391.25528,390.66686941601466,391.93887,393.0341334032761,387.82898,390.8389416492333,392.69492,390.7901097114615,389.4842,390.5168656455828,391.86697,390.26664112468796,389.47318
1668,392.27872048155615,395.7891,391.53603159502035,387.12625,392.44633378127656,390.436,392.2344159258073,393.7961,392.4562249547275,394.1632,393.4535065951304,390.77853,393.32070794755793,395.3074,392.80070127455843,391.91803,390.80379813301374,395.83878,390.72675586316626,392.3353
1669,401.4444477802456,403.75388,400.75072508128,394.5361,402.05457604658613,398.89563,403.49709214699885,401.81216,402.55045233919594,400.0169,400.8826778566791,398.29816,402.8290758426062,402.9919,402.2626514307469,400.31866,400.6501024053718,403.55756,401.9365998493491,400.50156
1670,386.9982676026062,390.42636,387.1499285723762,382.41946,387.34055190869776,385.9267,386.6658395135568,387.97427,388.63890188791027,389.48764,387.31141047023965,385.2352,387.91805275001394,390.28586,387.7129433879842,387.335,387.98303531035896,389.14786,387.76367941309746,386.52872
1671,388.3110016082762,394.76138,388.0790534316047,386.62454,389.8814507350882,391.7864,388.2931660495584,394.30188,388.6417151371066,394.50055,388.5119555150613,391.1797,390.5279789079537,395.33902,387.74137583489966,392.42004,390.2409430202439,395.27682,388.9428141860755,392.92746
1672,388.6837214412866,388.62003,386.2066835184521,380.54077,386.5670199461338,382.5239,388.43961940782367,387.4901,389.8267769500881,388.03442,386.94327346476246,384.091,388.8446425219954,387.80188,386.0003519531804,385.54077,386.0341739918305,387.01205,386.4315367215216,385.74765
1673,389.38511616334563,396.88022,390.29241575287045,389.6746,389.1634047991308,393.14536,389.73195450142066,394.61453,389.7067324285705,393.75653,389.48781196602926,391.1391,391.24353653972815,395.20837,389.9484724801967,394.12396,386.61018206242017,394.98138,390.2284468563177,392.26804
1674,399.3911807729176,404.344,400.10550923694876,394.02036,399.1363588570516,398.87088,399.89490495303977,400.89124,399.4441009919515,400.22968,397.7242957367745,397.34354,400.25560048125215,403.46347,401.25938851941714,399.06006,399.8566852783271,402.9474,399.5268463187403,399.23627
1675,367.7795410537612,376.77255,367.5594015815624,368.35498,369.2046631305693,371.39398,368.1576860093201,372.92484,370.1465033513071,374.56616,369.8089395504232,370.0989,367.9677496402646,373.97485,368.881268405094,372.23212,368.96470028347,374.06314,369.2439897677114,372.8136
1676,322.99023694837246,330.2753,322.7955872603181,321.8359,321.7737074154796,325.93475,323.43619438115434,326.65768,323.118371826005,327.82806,322.22002742984273,324.34448,323.31976774534326,327.05103,322.9160175779211,326.0027,325.047217909307,327.98578,324.1059450960754,325.9216
1677,351.4667360363615,356.46036,350.9670027357967,348.53717,350.7540180146033,353.72195,350.08188864740737,354.78625,351.2761133169287,355.87048,352.2665731928311,352.61774,350.4439880999957,354.74786,350.4020425271244,352.75085,350.4155816948489,355.61526,349.72358524028215,355.17935
1678,396.90262923604075,406.5002,397.7602377723724,396.5546,396.73203261970116,401.49063,396.0269257924243,403.21555,396.29376761859976,401.82605,393.4922495924925,400.22675,395.7758766277695,404.07156,396.9932717845291,401.64117,396.4988123404776,404.59692,397.4290174284528,401.9122
1679,360.1354007343656,363.579,360.244452544861,354.70743,358.5820715548563,359.26813,359.7246916632795,359.83316,359.85132444334624,359.04596,355.99109323623105,357.3783,360.816248172754,361.53226,359.8673400401016,358.98608,360.1036537067444,360.906,360.30956208137724,358.77695
1680,383.812186424771,391.27994,385.2596152996659,382.22458,385.9401152383587,387.24423,387.5471605911473,387.7028,386.4341222836141,389.16937,385.9098349083496,385.3855,389.73079244423457,389.66815,386.60950800563865,386.90308,385.31341449440214,390.1653,385.13220941038924,387.68533
1681,358.39987405904674,369.36646,359.1210330151801,360.86484,358.900768970218,365.42532,358.9180387171205,366.1887,358.290048813337,367.0672,360.24675126092893,363.44147,359.01751484088277,367.90375,359.48006815018744,365.67642,360.49976488339223,366.91977,361.00541452071974,364.80164
1682,399.9607254971797,401.11655,402.1430463330201,392.71103,399.8866201817812,397.91107,400.49017006090577,397.4889,401.4797545778344,400.8161,401.2695282208989,394.59436,401.8942590499896,400.37167,399.6941915111087,397.72406,398.52599375189664,399.66898,400.85228326454876,395.86118
1683,307.1855756397161,307.75284,307.89688924034056,300.475,306.92265511163,304.9004,306.62755830329723,305.421,306.21595611057336,305.1511,306.4638050691396,303.03882,307.43411063250653,304.01852,306.38604769899587,304.346,306.91774466923033,306.0153,306.8721899008815,303.96436
1684,355.11320805938874,361.3702,353.6486215918015,353.32834,354.95838491751755,357.32346,356.07108174944744,358.376,356.2280603927461,360.1054,355.78083290807916,355.51422,355.43762027296646,358.99973,355.6008547401404,357.2709,356.61141115643045,358.64035,356.59551589488325,358.1114
1685,366.7408076128718,370.75906,365.24138999740995,362.60294,366.46823504110125,365.60208,367.9920262586245,367.49435,368.70601216546555,369.08047,368.95038302677364,364.51465,366.1907197844989,367.8764,367.35859900923816,366.5145,367.8730056029378,368.5405,366.5688404790993,367.56113
1686,352.55375329953847,358.81528,352.8539157981784,350.69833,353.40618565716017,354.78317,352.95045318147834,355.585,352.90286780393126,357.0174,353.54628074157387,352.87665,354.2662057329823,356.61044,351.5373951346404,354.4619,353.7284908430611,355.82675,352.0519480101809,355.25327
1687,381.6028688699176,385.06696,380.8757527136779,377.96033,380.75720855967455,381.162,380.51357571080234,381.36734,380.16841365678033,383.3268,380.78772650765546,379.1261,381.1530654371546,383.0812,380.8773542785182,382.07202,379.1120364232772,382.8619,381.4108633418177,380.61017
1688,332.30604746327856,335.45746,331.9218461183609,327.735,332.638580635595,332.38895,332.3829099895538,332.45456,332.357566861897,334.11316,332.54300146903984,331.03778,331.6196224400598,332.6529,332.3407775616957,331.74786,331.3094722148971,332.44168,331.84940055142613,332.03635
1689,342.1381512837237,343.19284,341.96238409035857,335.6567,343.6157674580005,340.62225,341.7271906615571,340.14203,343.13510498921676,340.2619,341.7675971574825,338.5664,343.047697212512,339.8033,341.77723273003613,339.34613,343.37510882458946,339.77762,340.9630939110387,340.38248
1690,309.3614843966639,305.83478,308.6958622491689,298.63904,307.9518445799735,302.93643,308.30362435355244,302.27316,308.74780956581606,302.70657,309.9033396241476,300.59152,308.4295012621529,301.60858,307.90879863228366,301.48257,308.222070110481,303.73343,308.58192405780846,301.7675
1691,304.99854779782856,306.0254,305.7439446450886,299.27426,306.0890547368963,303.09775,305.2221632108797,304.31036,305.3274232185319,304.1256,307.3050568122872,301.67902,306.4029352765731,302.54758,304.5266440865519,302.34976,305.2560672055188,304.20062,306.29780949723374,303.09662
1692,316.95890314160766,321.76022,317.4714200893077,315.84146,316.6531056861129,319.53433,317.1465405749438,319.8771,317.0666762692221,320.90765,317.0596021272976,317.89594,316.90364229930424,319.13736,317.06234675656214,318.83984,316.64661517192906,321.22763,317.3973844120048,318.83554
1693,310.77748932334595,317.06363,311.13007566859005,309.77563,310.5388506132441,313.05322,311.12220318771233,313.8447,310.69206281368713,315.56375,310.85664631468484,311.88245,310.56227549153334,311.8489,310.96118077331556,312.24908,310.6733879848249,314.43912,311.06219938622473,313.42566
1694,310.71643784941136,313.43048,310.8086012744699,306.02225,310.3015491289281,310.88574,310.24136816447344,309.69095,309.9397652846686,310.03427,308.9258750630067,307.686,309.61886314355655,308.88095,309.00527534619465,308.2661,309.9429661725917,309.8057,311.34707200892535,309.10428
1695,353.6707026854172,352.38635,353.19559094151987,345.2299,353.78862513701665,349.89395,353.3425376661072,350.26825,352.8227545773492,348.85538,354.4269486479085,348.60593,353.25225550291196,349.70767,353.1534745864241,349.07504,352.508002803294,350.05774,352.5937534626062,350.5977
1696,394.4149794462921,395.81448,392.90904201095384,387.3889,391.70726926878103,392.12723,394.97431546685226,393.63766,396.0861581097837,395.80817,394.85246302026286,390.3444,390.35175311527115,395.36386,394.10781699591064,392.71588,390.07197493595,395.59186,392.50295158028933,392.05142
1697,399.9607254971797,401.6785,402.1430463330201,392.9635,399.8866201817812,398.14438,400.49017006090577,397.6265,401.4797545778344,401.1385,401.2695282208989,394.93744,401.8942590499896,400.71494,399.6941915111087,397.99542,398.52599375189664,400.0491,400.85228326454876,395.9754
1698,375.7584047170549,381.1803,376.34967236193717,375.7122,375.71069397527964,377.8268,376.93615675125204,378.4421,377.2624103935578,379.80774,377.83128278854866,376.23828,376.32531560485864,381.05356,376.3561752865757,378.30005,375.968200177069,381.09726,376.3783357645969,376.5425
1699,393.6796193018702,396.38257,393.11965251908106,387.1226,392.96497680946544,391.88858,393.1925626711687,392.49893,394.2185694065777,394.61005,393.03179570076713,389.60745,390.5372514678256,395.56192,394.34062318684965,392.99213,392.03846242132937,395.29642,393.2585328125789,390.75375
1700,334.83555700674964,337.80292,334.21051965874227,330.75327,333.6543136831214,335.45288,334.84628045281164,335.33212,335.2749351999482,336.01093,334.9005853441341,333.24823,334.4620257226582,334.8149,334.3153124095879,334.08105,333.81383684924293,334.83163,335.08665476182017,334.33224
1701,333.05833592590903,341.1675,333.6093895695472,332.90756,334.06939667274725,338.46426,332.69110084802224,337.93832,334.37600345762206,339.30682,334.24193485466003,336.61652,332.37093938900773,337.8038,333.94529368490987,337.33466,332.90450313602366,337.51917,333.0927335751429,337.83
1702,359.8925030629312,369.38016,360.04745333953286,359.4574,359.9674287875698,365.4817,360.1989762678483,365.24808,360.55571915008096,365.32013,359.74461607553076,363.06134,359.8133637049817,365.6645,358.7124724216127,362.7279,359.2580221495838,367.71014,360.32016047002753,365.12888
1703,386.8966081481543,387.26373,385.577355384433,381.21548,384.22515594478415,382.4844,387.44809788320515,384.5002,385.32650636388104,383.57593,385.23271960443844,382.38205,386.14214965991215,385.42856,386.5476989607837,384.99286,384.53072691149475,386.21597,386.7136696943733,385.25327
1704,392.45859172825936,396.8448,391.4391522313376,388.6253,392.7930189042479,392.71786,393.58643473294774,392.3226,391.3078216752183,394.69275,392.45246107403153,390.21994,392.1661214836625,393.8592,393.2547884982281,391.49634,393.2473424357709,394.89627,391.5787528673935,391.74075
1705,316.9776553666671,320.14905,317.393509820901,312.32907,316.2628771028537,317.25296,316.3145832340605,317.65973,317.59049760686025,318.2978,317.03317357011605,315.03348,317.9716346452617,316.07852,317.2233821970741,316.16864,316.32573635807,317.60092,316.5917461247605,316.7479
1706,312.2145217897493,311.46286,312.3045572864449,304.16742,312.623081282048,307.36337,312.5131289531034,307.04996,311.86324928054046,309.05032,311.77422698947834,305.28076,311.6062300702906,306.72543,311.79102692664725,305.73572,312.05323657120226,308.0032,312.7437158126746,306.283
1707,310.0302629365608,313.19598,309.3155897796817,305.8574,308.70446766347726,309.56058,309.6926353396445,309.84445,308.942175579486,310.79987,308.0088338528897,307.77405,309.7117210307175,309.06448,310.0935970226806,307.80963,308.11903505511424,310.71722,309.59495977732024,309.12186
1708,387.1941902328179,387.788,387.56962300068324,379.66464,389.02129513082895,384.94626,386.8973950406756,384.25436,385.64637678327335,386.4653,386.9030749055609,381.56738,385.78220100401006,386.70645,388.56278941592313,385.055,385.8501776290677,386.13492,388.1022074829234,382.60788
1709,407.44161265121716,408.93436,407.2467650645617,397.7366,408.1987180361152,403.7216,406.88764473828087,405.42648,407.6138493601022,407.47394,406.9320980171094,402.36505,407.7415945889162,407.40604,408.4925077901903,404.37177,407.595523535714,407.29364,408.8877091728064,404.18796
1710,398.0919326028081,397.51236,397.8338708633778,389.42715,397.662052428367,392.23227,395.9780086117016,394.35678,397.2301246882876,396.89084,395.7307808289075,390.59943,396.17369556608077,397.01932,396.94480808920105,393.20746,396.75774532055556,395.73148,397.1803753802563,392.2358
1711,390.99798356924975,399.98746,391.56925989225596,390.31204,394.3964219339892,395.8186,391.64170012019804,397.8638,391.51563002978685,397.67273,393.2271340732557,394.49646,391.62851808941787,399.31955,391.71915265838356,396.22028,393.6431861499408,399.5686,392.3520907660813,396.14752
1712,396.3350342555055,397.04453,395.2763352869329,388.7264,394.91591103075206,392.30228,397.5533582765901,393.98026,394.57983600394624,395.22534,394.8622726496761,390.38815,396.3807610910032,396.50824,396.3647971573047,393.0609,396.2586962247088,395.7273,397.29574722310844,392.15695
1713,395.3591810578575,397.13132,399.5281603205753,389.75064,398.14097943263283,391.86777,394.2684461195122,393.9053,395.8680795386531,395.54614,393.8064670773793,390.26065,395.80381568762914,396.33084,396.7385437983374,393.7257,396.8038847146566,395.77737,399.20228208078356,392.23178
1714,395.983584367444,398.7131,396.2224765421776,390.2862,396.3542075794908,393.8572,397.67539040137484,397.56003,394.419871319497,396.41852,395.3096203655942,393.71497,395.7407825512415,397.94003,395.6654923903228,395.35367,396.5449548540074,397.45813,394.7409489874657,395.7769
1715,394.2999045458772,401.20157,393.44724954223557,392.40427,395.35356712665316,396.047,396.7612689796254,399.2348,394.33650192162935,397.50323,395.2766303293722,395.6418,396.23539384624803,400.2361,395.24259843353394,397.36105,394.42200330455853,400.66626,391.58530020749254,397.824
1716,393.96324086312586,399.0299,393.34587654163755,390.57553,394.5957644411561,393.81912,396.4720036159882,397.2957,394.3819430160465,396.19858,394.54103809273005,393.7147,396.22513963772735,398.40384,395.30126315938304,395.26886,393.72588840718424,398.6239,391.6732606640327,395.66318
1717,392.27872048155615,396.1754,391.53603159502035,387.5975,392.44633378127656,390.84967,392.2344159258073,394.2811,392.4562249547275,394.33383,393.4535065951304,391.12482,393.32070794755793,395.7499,392.80070127455843,392.36157,390.80379813301374,396.12204,390.72675586316626,392.72562
1718,398.75267370408653,402.01694,399.0930146384078,392.55008,399.3452182716824,397.16403,398.9473571914333,399.439,396.98440929248136,398.90027,396.9877145064478,395.84857,398.43361684614143,401.26212,399.44064081260973,398.06537,398.0529395486978,400.77774,399.39179304566886,397.84668
1719,400.58790086457384,403.2781,401.81715529457307,393.28705,400.5884367836066,397.71957,400.5329477827711,399.04156,399.843676343247,399.42688,398.7808259698865,395.60464,401.7093686636652,402.08572,401.94195578472056,398.06702,401.20836185345735,402.3397,402.7158485912084,397.55817
1720,398.3767775825813,404.49008,398.30899174757457,394.77985,399.69080649183473,399.6052,399.5235493333575,401.9554,397.46649426287144,400.7859,398.1871132732299,398.45465,399.9129757092709,403.479,399.0358337462249,400.406,400.3397662779218,404.13568,398.33864242878116,400.69968
1721,402.17393265178146,404.31772,404.223359020588,394.29034,402.79796606651524,399.1111,401.8997145583704,401.0268,401.7836004214624,400.3966,400.8861320266498,397.51794,402.65206557255595,403.2247,402.8674075469853,399.76572,402.6103042257289,403.63998,403.92307483716553,399.77466
1722,396.14480635319006,399.74173,395.270602287533,391.00946,396.77683564530895,394.65494,398.5969069728281,397.86356,395.90386441776866,396.90045,395.9944379040737,394.31995,398.1499563398625,399.09888,397.53923474805106,396.01282,396.32192568890275,399.8386,394.4894634653134,396.43716
1723,392.31723089341943,393.1082,392.1503518723622,384.849,390.1077597122023,388.38828,392.2798304935959,390.11075,389.6178634586082,391.61157,388.36320724809,387.0488,391.14182981083724,391.7056,392.51977665742953,389.40118,389.2179004978642,391.3786,394.008133701249,388.66165
1724,395.3795274161293,400.20752,398.08609915907914,391.6652,396.75080962754964,395.4988,394.6219435242912,395.83804,396.53907263947485,397.89935,394.5894886904838,392.61493,395.01680451438,400.0633,396.85489472493566,396.11615,397.5821323705266,398.75833,399.6086396405299,394.3898
1725,390.48402900653707,390.68045,390.4745420627044,383.84512,389.8362212353799,387.02612,389.1999206205373,388.07913,389.37124755202046,388.98306,389.8902675859049,385.21863,390.17881466974876,389.77487,389.7258355872686,387.5681,389.6982810821713,390.71426,390.9748443811535,386.3262
1726,373.4167864293611,371.70682,372.65102922551466,361.82886,373.09929979745226,367.6522,373.2510761442961,367.37198,373.18328043187205,367.7854,370.41774399023865,365.21783,371.70980814661823,367.9476,370.7182482463521,365.19476,371.4379050243221,369.8987,371.0414370449321,367.22708
1727,320.7572977116517,321.54544,321.23831858812133,315.06134,320.9209375248074,318.6031,320.41034617296765,320.2886,319.66721299156956,320.2847,320.3794149651862,317.6044,320.6620256163861,318.0566,320.65952270397577,317.79968,321.0603068769245,319.41623,321.1345335283609,318.89978
1728,375.2880287955233,378.88855,376.16614089512365,370.80698,375.4379638374612,375.83878,375.91203596819867,376.2584,375.88626969745616,376.96033,374.71140045255635,373.3021,375.29374674219184,378.47488,375.2676752100738,376.88022,376.05468766220844,377.93237,376.9580887495075,373.86868
